0.000059128,0.000207901,0.000061035,0.000049829,0.000061989
0.000084877,0.000100851,0.000082970,0.000080109,0.000083923
0.000142813,0.000118017,0.000149965,0.000146866,0.000117064
0.000160933,0.000132084,0.000144958,0.000161886,0.000159979
0.000219822,0.000195980,0.000196218,0.000209093,0.000196934
0.000231028,0.000230074,0.000276089,0.000241995,0.000259876
0.000214100,0.000291824,0.000260115,0.000268936,0.000264883
0.000289917,0.000255823,0.000278950,0.000239849,0.000309944
0.000322819,0.000336170,0.000380993,0.000272036,0.000396967
0.000370026,0.000351191,0.000376225,0.000301838,0.000351906
0.000411987,0.000439882,0.000417948,0.000337124,0.000406981
0.000444889,0.000499010,0.000434160,0.000425100,0.000406027
0.000457048,0.000430107,0.000460148,0.000391960,0.000471115
0.000529766,0.000542879,0.000439882,0.000671864,0.000419140
0.000607967,0.000650167,0.000606060,0.000448942,0.000531912
0.000764132,0.000576019,0.000586987,0.000613928,0.000574827
0.000832081,0.000728130,0.000697851,0.000622034,0.000722885
0.000704050,0.000550032,0.000626087,0.000667095,0.000789165
0.000733852,0.000718117,0.000733852,0.000798941,0.000596046
0.000849009,0.000748873,0.000718832,0.000615835,0.000752926
0.000874996,0.000786066,0.000724077,0.000750065,0.000771999
0.000787973,0.000802994,0.000806093,0.000908852,0.000819921
0.000923872,0.000884056,0.000952005,0.000896931,0.001010895
0.001068115,0.001011133,0.000859022,0.000938177,0.000926018
0.001008987,0.000965118,0.000977993,0.000905037,0.000926971
0.001051188,0.000845909,0.000976801,0.000962973,0.000922203
0.000963926,0.001087189,0.000972986,0.001174927,0.000967979
0.000859976,0.001230001,0.001076937,0.000998020,0.000892878
0.001044989,0.001109838,0.001022100,0.001218081,0.001052856
0.001065016,0.001268148,0.001275063,0.001204967,0.001100063
0.000979185,0.001142979,0.001001120,0.001360178,0.001140833
0.001242876,0.001356840,0.001040936,0.001228809,0.001264095
0.001253843,0.001303911,0.001372099,0.001025915,0.001036167
0.001245975,0.001088858,0.001250029,0.001363039,0.001348019
0.001347065,0.001078129,0.001075983,0.001536131,0.001237869
0.001346111,0.001507998,0.001111984,0.001430988,0.001111031
0.001517057,0.001356125,0.001569986,0.001389980,0.001188993
0.001470089,0.001464844,0.001550198,0.001471043,0.001299143
0.001670837,0.001793861,0.001646996,0.001257896,0.001758814
0.001560926,0.001435995,0.001285076,0.001771927,0.001583099
0.001672983,0.001616001,0.001326084,0.001887083,0.001758814
0.001418114,0.001371861,0.001528025,0.001399994,0.001744032
0.002011061,0.001686096,0.001714945,0.001703978,0.002152920
0.001640081,0.001732826,0.001504898,0.001993895,0.001609087
0.001585007,0.001729965,0.002036095,0.001868963,0.001436949
0.001536131,0.001974821,0.001616001,0.001832962,0.002089977
0.002350092,0.001781940,0.001487970,0.001816988,0.001837969
0.002131939,0.001987934,0.001519918,0.001725912,0.001605034
0.001993895,0.001981020,0.001783133,0.001617908,0.001461983
0.002207994,0.002074957,0.002305031,0.001645088,0.001818895
0.002067089,0.002088070,0.001865149,0.002063036,0.001646996
0.002110004,0.001949072,0.001559019,0.002065182,0.001702070
0.002431870,0.002153873,0.002228022,0.001940966,0.002344131
0.002427101,0.001879215,0.002127886,0.002238989,0.002151012
0.002327204,0.002024174,0.002114058,0.002406836,0.002096176
0.002246857,0.001915932,0.002396107,0.002480984,0.002298117
0.002432823,0.002562046,0.001845121,0.002303123,0.002001047
0.002327919,0.002053022,0.001900196,0.002393961,0.002260208
