0.000063896,0.000041008,0.000055075,0.000041008,0.000040770
0.000090122,0.000071049,0.000102997,0.000072002,0.000098944
0.000241995,0.000141144,0.000140905,0.000143051,0.000104904
0.000136137,0.000141144,0.000138044,0.000190020,0.000769854
0.000212193,0.000636101,0.000210047,0.000236988,0.000228882
0.000217915,0.000322104,0.000205994,0.000386953,0.000200033
0.000223875,0.000302076,0.000288010,0.000327826,0.000319958
0.000264168,0.000781059,0.001178980,0.000302076,0.000987053
0.000270844,0.000372887,0.000457048,0.000399828,0.000458956
0.000351906,0.001707077,0.000399113,0.000429869,0.000470877
0.000388861,0.001216888,0.000479937,0.001744032,0.000390053
0.000355005,0.000970125,0.000783920,0.001539946,0.000785112
0.000494957,0.000581026,0.000745058,0.000591993,0.001633883
0.000459909,0.000576973,0.000491142,0.000474930,0.000950098
0.000630140,0.000518084,0.000585079,0.000462055,0.001966953
0.000724077,0.000530005,0.000621796,0.000721931,0.000737190
0.000967979,0.000619173,0.000706911,0.000781059,0.000618935
0.000920057,0.000600100,0.000832081,0.000630856,0.000843048
0.000730991,0.000640869,0.000928164,0.000637054,0.002122164
0.001232147,0.000687122,0.002016783,0.000924826,0.000902891
0.001158953,0.000788927,0.000834942,0.000799894,0.001044035
0.001034975,0.000855207,0.000895977,0.000767946,0.001086950
0.000936031,0.000877857,0.000849962,0.000967979,0.000952005
0.000926971,0.002049208,0.000977039,0.000890970,0.001144886
0.000882149,0.002284050,0.000969172,0.001088142,0.001229048
0.000911951,0.000867128,0.001092911,0.000842094,0.001278162
0.001100063,0.001131058,0.001147032,0.002068043,0.001156092
0.001268864,0.001222849,0.001033068,0.001305103,0.001036882
0.002382040,0.001073122,0.001279116,0.002177000,0.001518965
0.002259016,0.001086950,0.001111031,0.001542807,0.001461029
0.001497030,0.001451015,0.001043081,0.001279831,0.001067877
0.001348019,0.001065016,0.001210928,0.001136065,0.001235962
0.001134872,0.001205921,0.001446009,0.001307011,0.001085997
